75.265729	4.404426	93.107699	3.030769
61.540532	4.792698	96.140881	3.419586
99.446675	2.020304	66.663019	3.676189
74.815765	2.493464	66.673606	3.312427
96.332952	1.985714	63.208551	4.914827
65.100559	1.651126	56.037692	1.944915
90.183104	4.607423	84.152507	2.270763
53.061034	0.506222	78.874032	3.356319
70.130812	2.850235	81.447806	0.881140
99.309345	3.930595	98.058743	1.179458
56.824664	4.100805	76.836338	0.219675
61.435824	1.574223	75.509851	2.749624
93.857142	2.883575	56.232257	0.444512
93.467399	4.934386	76.696661	4.486930
90.179543	2.225761	94.752982	0.060887
56.643979	4.907182	90.443962	4.240528
95.913225	3.328126	98.893105	1.509674
54.073733	4.338872	63.438076	0.743156
83.598388	2.797843	58.694188	1.332279
59.982343	2.732258	72.273011	4.596850
63.966694	2.749380	93.602393	2.906733
55.032171	4.624363	55.312534	1.160297
52.262114	1.558697	84.531921	0.059719
87.708634	0.299075	95.468134	1.607866
86.719949	3.198028	79.365612	1.766483
87.481217	3.641564	79.724864	3.779081
65.436952	2.527852	85.611555	1.123827
90.331260	1.030199	90.864002	4.122785
57.712259	4.208905	60.108031	2.743965
96.938907	4.708451	72.457209	0.129503
67.624165	4.598085	75.525214	1.708964
86.979862	4.918277	81.141245	3.381206
66.295561	4.554836	73.592976	3.537264
68.739241	4.394798	91.235076	4.543582
62.837997	3.047555	66.367605	4.335689
92.323925	2.935996	97.579848	1.662121
98.423037	1.441269	58.062531	3.059559
88.951671	4.289209	92.525407	0.437752
90.414878	2.975208	55.191845	2.234338
89.165222	4.954212	62.219485	4.522119
66.663808	2.956930	68.195282	1.764601
77.758349	3.673774	64.141176	2.351385
71.242559	1.199115	85.733466	4.516202
85.460088	0.634393	92.883948	3.108484
79.012999	2.144495	82.533023	0.872334
64.864669	3.411644	96.184799	1.650646
50.133317	3.704781	73.547610	0.385575
67.436205	4.217123	93.101803	1.028457
83.225999	1.979051	87.134075	0.984484
66.219688	4.908825	81.230216	3.075744
83.968507	2.853503	76.094391	1.974594
63.270870	2.775478	62.092955	0.719625
69.151042	3.450775	66.310702	0.188216
94.058124	1.892257	59.333657	2.360360
72.703128	3.710402	61.673994	4.140402
96.890567	3.279233	84.830838	2.124287
83.125257	2.812021	89.581049	2.708533
67.798690	2.692555	53.359443	0.080378
86.213481	0.742628	92.697495	4.341258
56.714563	0.759514	83.703059	1.051296
99.778132	1.157011	83.211435	1.815492
84.720098	1.700278	71.182582	3.237065
51.432776	1.149228	72.903147	1.575482
57.390579	4.693751	61.604634	3.298128
79.106504	1.087542	75.735035	4.951138
92.850312	0.542153	68.317561	1.386371
65.134655	1.561813	77.984133	3.123709
63.524512	4.862809	94.675872	1.806363
50.840120	3.205737	52.685337	4.228644
65.825151	2.564463	97.507680	1.468811
73.686968	2.768759	87.855036	0.214757
52.162323	3.512954	70.488482	1.555429
89.737391	3.785943	88.671680	0.123884
69.580649	2.590403	98.898203	3.794715
61.181956	0.975402	78.194658	1.106591
57.996749	3.485658	55.724021	0.719223
56.672748	4.337391	57.431735	1.816036
88.659210	0.510909	81.153566	3.264909
68.450092	2.161492	64.102860	2.241901
72.477287	4.548367	90.005096	1.450656
62.422726	2.089240	83.080388	2.807933
93.096059	3.568180	50.233282	4.171086
77.631679	0.018782	67.855488	3.774760
73.007098	4.841167	91.122059	3.625959
93.804197	0.423567	88.665182	4.479168
68.105090	0.704593	72.192124	1.381988
68.369685	2.406299	76.892659	4.666596
93.011056	1.558233	63.620179	0.380500
79.157434	3.627805	93.143713	4.653987
51.998184	1.378960	84.917544	4.596795
70.659464	4.646953	89.902584	2.242211
85.530360	4.512001	78.224921	2.004321
50.004157	3.223414	89.566035	1.238872
63.767470	4.011047	87.749978	0.694440
80.877241	3.025364	70.254493	2.124290
71.529385	2.342794	97.987183	0.404055
97.351891	0.201043	85.051593	0.686698
63.531538	1.567249	74.611236	2.986100
74.518796	1.725191	77.677245	1.779453
50.898042	1.519657	90.728787	2.084191
84.549857	2.258539	81.342277	4.250479
97.156846	1.210124	99.876493	1.518127
63.672696	3.620924	71.236284	4.429903
83.290023	0.947210	79.832300	2.912552
95.634313	3.448734	67.600538	2.350460
92.838966	4.722514	97.606963	1.579785
55.892343	2.070605	58.358031	1.286171
76.195652	4.131445	75.956327	2.289979
93.697967	3.896699	84.626340	0.222994
67.767478	1.813553	98.130022	3.031986
55.832725	1.550057	96.325313	2.127685
93.865206	3.037824	70.539418	1.706914
87.748918	0.323548	50.389104	0.810140
93.438783	2.991730	70.174797	0.723451
89.074900	4.781616	80.650099	1.855742
55.983105	3.288862	54.207997	1.526371
54.768846	2.415932	80.315820	2.655881
52.742528	3.998346	72.254501	3.218066
61.752509	3.011999	50.958135	0.659117
71.268695	2.866593	98.213059	3.334944
51.800754	0.494460	98.999620	1.128380
80.664057	3.297017	80.105529	4.653511
54.149691	4.443512	69.429352	1.515437
92.465992	3.806222	66.159841	2.996127
71.272104	2.160574	61.251002	4.721749
81.578654	1.201999	63.649418	4.091593
95.950091	4.983327	60.571244	0.482509
92.918857	3.502746	75.727786	4.773272
64.553568	4.072983	68.049263	1.986159
78.844109	0.111311	82.333788	2.451452
78.151502	0.579428	76.646150	0.872711
86.380797	4.873079	61.167105	0.464615
91.261389	4.855596	50.537097	3.439086
77.432139	3.200378	78.746547	1.138886
95.982156	1.897557	75.554348	3.323573
67.053426	1.293594	68.329742	4.220003
63.980403	1.514592	72.985603	3.846711
53.532378	0.164540	64.932410	1.946809
77.956181	3.116352	58.944269	3.136273
87.554645	1.781080	94.350873	3.790597
68.815754	3.280087	84.109304	1.702250
82.580836	0.608320	73.635700	0.579595
55.467316	4.267098	95.970646	2.121248
54.626057	0.720597	68.695791	4.798427
67.460026	0.035695	67.338269	0.171576
87.141646	3.183620	64.002831	4.793242
61.968059	0.419994	58.082863	2.155340
99.506563	0.840071	96.374918	3.924114
79.377280	4.198220	89.092875	2.630882
51.677682	3.793549	65.279680	3.694217
50.707194	2.018346	85.538775	3.088356
98.154213	1.594770	61.899405	3.473667
89.234329	1.682731	94.314338	0.807344
73.049878	2.116222	97.249605	1.507365
60.375359	1.453183	71.012945	0.824869
84.478110	0.969162	85.252431	2.117501
93.376721	2.977720	83.593131	4.052866
66.524683	3.085290	87.955808	1.745393
70.926283	0.975233	94.302494	0.094845
60.281034	1.852788	90.931898	0.631782
70.270596	4.340820	56.470084	0.478521
78.161738	2.629468	58.873698	1.347918
56.418424	3.615321	77.322763	0.495643
52.271871	0.153748	63.726914	4.902178
62.573407	1.332782	62.442310	2.449020
93.473893	3.131945	91.871036	2.851492
53.349347	1.237237	62.511388	2.666889
77.387605	2.775994	54.000889	1.262702
86.477832	3.652796	91.285447	1.938808
97.901593	4.538711	60.058205	3.788384
82.749923	2.948082	60.525249	3.888995
55.581636	2.630940	91.444927	3.487151
88.095915	0.406878	55.692887	1.256725
89.716679	3.341197	69.246673	3.552804
72.493110	4.010897	62.346994	2.589044
93.693467	2.521903	67.968390	2.000887
64.042288	3.745379	75.367036	2.182303
66.787303	2.498054	50.719199	4.453547
82.761114	4.417175	68.418324	3.008422
66.830493	0.950591	80.359427	2.954417
52.446628	1.262155	75.769189	0.863443
75.265580	1.311519	66.145761	0.329839
52.203432	0.680996	71.187898	1.674337
73.419236	2.434113	64.223912	0.758082
91.356513	3.343606	98.321393	1.668341
51.857854	0.657467	78.038090	4.175835
88.534573	1.064980	88.464535	2.768631
93.666030	1.767965	68.998350	0.310657
53.980293	3.682950	89.822833	3.339280
60.071895	0.554855	58.788007	4.385839
94.109171	4.410281	67.509619	3.146936
55.391549	0.437227	54.514830	3.794323
62.732591	2.638486	85.999400	0.976550
67.608985	1.617058	94.163254	0.765485
65.983981	4.711991	80.450232	4.341547
56.665721	1.343337	52.723653	1.849576
82.308976	4.836101	79.320082	0.695531
92.504679	1.898388	97.214151	0.209056
79.105373	4.969637	88.332635	4.530925
70.132281	4.414892	72.713012	4.834320
80.885498	3.280333	79.169118	0.367731
75.708918	4.803463	99.252356	2.434675
84.643006	3.188563	66.879385	2.575480
78.662285	1.654213	58.358884	3.048080
85.575853	2.986783	53.886179	0.403201
52.359146	3.985428	51.483031	0.513380
70.560798	1.214695	93.527816	1.516524
82.752453	1.717512	98.958725	4.425782
75.308209	0.336835	96.538277	0.677443
55.795415	4.731222	76.480342	4.400714
63.831013	2.196913	80.863701	1.882736
50.420430	0.677709	99.298326	0.513378
95.710742	2.223113	50.315513	2.096426
95.531424	4.736529	62.863519	4.982660
89.436909	3.568324	55.237854	0.666890
53.681239	4.063549	50.320112	0.562600
68.555856	1.549804	64.601269	2.814533
87.225605	4.758037	51.704020	4.661226
53.808097	1.640971	85.092573	1.280456
68.045801	0.940862	95.422837	4.963721
78.596219	1.850390	52.661370	4.039435
90.147766	0.686148	66.718909	0.337978
62.217368	2.867219	80.201158	0.871525
58.307694	1.225747	59.925270	0.158468
51.098950	2.728240	59.971896	4.489398
67.492637	4.462156	88.976345	2.778659
50.264453	0.743937	55.641248	0.517102
64.549325	0.545387	56.087490	4.220843
70.438346	2.117039	84.382423	3.433734
64.307507	0.393421	62.047325	0.200756
56.579922	0.701273	67.312947	1.136188
63.813040	1.732604	78.415725	0.448767
71.315932	2.683717	53.581494	1.985193
78.035191	3.758251	86.967580	2.027705
72.373521	0.304398	55.578343	2.037931
60.537058	2.164233	69.650093	2.146453
82.912956	3.037564	64.108347	2.674319
90.729404	4.607398	89.157268	4.004536
75.221390	3.225349	64.106858	4.397626
76.013079	1.222328	87.680298	3.028154
99.618630	4.001292	91.195295	4.656921
55.224977	2.636390	58.977039	0.693096
74.620052	0.622659	92.729638	1.095256
98.348626	0.918354	97.430759	2.772690
53.127341	2.426650	72.513700	0.794735
65.394403	0.051303	69.717350	2.997297
80.556949	4.552131	90.047531	1.602107
99.468639	4.513910	86.271697	4.065890
71.176845	1.049050	93.441555	0.547566
70.285326	1.124667	74.867899	2.810866
51.248005	4.500531	57.830140	2.857380
74.301285	4.441516	74.831946	2.636532
78.040734	3.059571	81.485640	0.007778
93.093861	2.827447	55.964408	2.803832
78.507374	3.464190	79.523217	4.904250
67.622285	0.340440	98.726880	0.871146
84.861405	2.332845	86.980121	4.591559
80.541013	4.458799	76.817781	3.104910
90.645728	2.162976	65.476525	0.184563
97.676005	2.536906	66.036784	4.277993
79.258338	0.542788	62.999186	2.922864
51.368525	1.085394	51.607264	2.695183
78.120741	2.527578	55.274337	4.835955
99.039204	1.417445	60.477744	0.488895
76.945380	4.332559	78.236733	3.120955
88.931215	0.282036	82.883986	0.253959
53.509986	1.843244	88.332117	0.031744
60.395791	2.701981	84.476572	3.986240
52.101072	1.276049	63.535126	2.506271
91.715389	1.372695	69.745497	2.224660
67.411712	0.431409	87.005439	4.585487
73.603188	4.819604	96.973016	2.371630
64.996219	0.165708	88.106657	3.556293
70.329730	1.404582	64.793501	2.028310
92.362203	1.105291	83.511763	4.306373
64.423384	3.281019	75.843791	0.968088
77.018611	2.941257	98.652532	0.832098
97.676958	4.513178	74.809762	2.197000
88.223206	2.002972	96.483615	1.956870
70.431066	3.751398	73.172608	4.661905
57.473956	1.397354	95.659923	4.132571
79.160306	0.991763	62.259500	0.917022
50.667218	1.654819	86.187459	2.727662
84.942710	4.996093	82.511086	3.106926
67.827320	4.450203	93.533559	1.701241
85.175840	1.125579	73.418375	0.847993
74.430738	4.957098	80.053150	0.354111
55.230497	2.224622	58.523228	4.907929
95.609021	3.054885	90.673908	1.876859
51.701831	2.557872	55.968022	1.570837
96.123769	0.733652	59.194690	3.472145
68.810297	3.943071	50.639378	4.514031
76.142799	2.386856	78.757796	3.613893
76.211775	3.425077	96.452422	2.642816
75.045170	3.814921	99.385170	2.280875
80.541410	2.343237	50.684082	1.931089
55.894634	0.749366	60.194149	4.517779
70.744136	4.026070	77.856856	1.721876
85.993446	0.954400	65.822335	0.550228
50.930498	2.767122	75.533260	3.939840
61.646423	0.286138	77.553562	3.593802
95.591702	2.348107	72.704616	0.433842
97.710914	1.672622	78.173757	0.738560
99.952542	3.607381	58.100800	1.799655
75.460701	0.642936	61.954375	4.476809
86.554741	0.849845	78.840301	4.491556
91.664673	4.287374	71.633009	2.732375
98.622288	1.386392	64.440906	4.009670
64.222763	1.568135	65.949571	4.229005
98.816533	2.322709	61.448616	2.190461
88.162002	3.145259	59.961299	4.068469
67.445966	4.673821	99.494385	2.983054
77.486350	1.261404	77.283097	4.689353
66.741744	1.709478	58.416566	1.421954
89.190256	2.639321	80.361330	4.982895
62.601764	2.197622	81.580447	3.792545
85.913126	1.193442	51.145483	4.325026
82.143766	3.335409	95.520269	1.731777
90.925938	1.192911	62.002684	4.030713
55.582075	1.111232	76.770964	0.447930
73.295148	4.055505	93.016258	3.939235
62.386926	3.328586	80.447184	3.704566
81.081387	3.898983	88.735999	0.318664
81.372885	2.972619	84.122250	0.868658
54.637906	4.392627	92.506399	3.176492
80.339931	0.864931	99.028196	0.861712
59.296748	4.345329	86.814922	4.731100
65.465029	2.309861	64.252643	2.654062
69.541464	1.658323	60.172642	0.021809
56.210013	2.782791	78.452355	0.886806
96.629486	3.271054	90.812303	2.451830
66.511549	1.570837	78.584600	4.822319
80.556034	2.196889	92.566427	4.153355
65.679046	3.760471	55.446440	4.916669
79.209836	3.108071	77.742805	0.205677
66.492837	0.799928	99.010395	1.769815
69.087200	2.903533	60.714905	0.399056
70.293614	3.047636	62.889150	4.947657
71.788033	3.502119	64.202621	3.621039
57.595662	1.448816	51.327619	3.784483
71.679063	0.984436	73.029238	0.794340
86.929565	4.840421	81.063096	1.004719
74.459271	4.122050	51.438625	0.406163
65.907336	0.418760	83.486098	2.707847
90.742798	4.293159	52.873028	4.054808
52.223013	1.304976	51.220785	1.807458
59.576714	1.487040	70.874763	4.442901
78.751131	4.247817	77.242773	4.720426
85.664065	4.223781	72.883996	4.181150
53.989346	1.338377	58.708360	4.462829
84.950166	4.674147	72.786815	2.358108
89.288060	2.387518	93.080515	0.748677
69.461583	0.991338	89.620451	4.388687
80.976519	2.108444	86.344850	2.829897
64.154797	1.891612	80.192884	3.279418
90.156643	3.520470	80.048763	3.802124
73.923610	1.026700	84.848006	0.872363
79.231361	1.396388	88.357982	3.514135
82.314620	4.631600	80.672117	2.069303
92.600257	2.673009	70.562613	4.596758
91.389606	4.492448	80.786265	2.946667
70.769092	3.404886	80.548292	4.399971
95.216522	3.870010	82.000872	3.442816
50.798397	3.295554	77.410805	1.185588
56.298479	4.202206	61.072876	1.302213
69.863570	1.790902	92.205358	0.135462
91.226266	2.256781	95.786008	3.075652
94.866279	3.645443	60.239956	4.329136
76.375078	3.996658	61.090287	3.508061
72.343535	0.170451	54.947913	3.883894
63.225982	2.496796	62.009102	3.291236
62.099733	4.308515	67.048403	4.404714
67.352185	2.905241	65.774708	1.627975
76.163670	0.203532	72.530351	2.661720
72.334736	4.575247	98.109654	2.920444
60.315318	4.135701	74.518311	4.926055
78.417445	3.577033	79.669391	0.996551
85.818729	2.037623	54.703385	1.149006
97.265384	4.794283	59.867763	4.710540
91.258307	2.622422	65.579277	1.909190
76.967144	0.663628	64.747618	4.629851
88.782953	1.528939	89.444833	0.675020
72.593036	3.084161	74.533546	2.219843
82.623053	2.396935	75.969803	1.722886
85.074570	2.548724	86.192048	4.192258
73.033758	4.015152	62.685070	2.295825
69.940633	2.482793	91.165719	1.857650
80.350648	2.340651	95.830923	2.613882
64.644298	0.884879	82.784668	3.166516
83.108502	3.592716	75.161171	1.514842
70.889998	4.876046	82.537776	2.110430
79.032973	3.337337	61.072133	4.085022
59.316043	0.159804	96.203614	4.031498
69.446460	4.443079	82.309522	1.830208
50.174612	1.492235	71.921345	0.072078
61.895013	4.464024	74.592333	1.804929
83.897772	2.229437	64.730649	4.206908
78.912270	0.321304	58.392263	2.546303
68.966035	3.002981	51.402068	1.047287
71.121397	4.697900	96.377050	4.186762
69.142880	2.949160	65.543398	1.918233
82.174696	0.620847	70.790192	3.537059
77.977583	0.756843	79.693235	2.080907
98.320564	1.678460	88.832578	3.629170
83.530231	0.272675	56.744365	1.493350
90.495846	3.943522	84.807081	2.980604
79.840534	2.664248	80.573248	2.238964
53.805081	0.579225	90.182409	3.863742
83.128208	0.590852	68.413127	3.786883
54.542400	3.787489	74.196841	0.902457
70.306385	0.417571	87.718300	1.919652
58.894254	3.495952	84.515189	0.242544
87.131579	0.034013	74.178381	0.679097
90.248490	1.491638	73.682842	2.334368
68.848816	1.595436	57.700049	0.356934
94.623115	3.357501	84.104547	0.678895
76.896206	0.281244	85.872269	4.001242
59.740525	2.309335	69.301184	3.789829
68.722094	2.911894	93.512723	3.081426
66.772957	1.350518	56.426641	0.067487
79.468250	0.203976	74.896623	3.308662
95.169724	2.614745	75.669730	2.306475
63.048829	0.078765	60.385393	0.408250
61.028575	0.953141	93.014300	4.067268
69.940709	0.733626	56.857205	4.625553
96.915999	1.006733	62.646637	0.535979
66.749782	2.107123	68.259370	4.271526
95.537653	2.641059	66.656561	1.424694
71.647523	3.922430	54.535171	1.163153
75.805096	2.040396	58.120289	1.088102
76.901722	4.055156	77.908466	4.113748
71.277985	1.005085	64.804724	0.048352
95.657049	1.826140	78.880956	0.260238
60.126008	4.833105	51.404837	0.902142
72.357989	1.285997	86.697224	4.864839
85.618526	2.479048	68.193041	1.634094
96.423369	4.582037	96.818785	0.362076
75.737686	1.485736	64.325468	4.437427
82.393054	1.135875	61.155097	0.789598
96.576883	4.763056	91.267412	2.544734
73.091269	4.203791	53.571403	3.990867
79.448502	3.823896	53.055229	1.741862
72.143275	1.991813	94.411275	4.713136
98.287901	3.684282	58.964377	4.422235
81.586245	3.711665	72.643164	4.640089
89.483337	4.753370	90.734041	0.422669
54.824306	4.240501	86.420375	4.292591
55.127982	1.855568	77.191501	2.241844
63.004990	1.389826	53.464524	2.835605
72.176604	4.954668	81.114197	4.740155
96.993359	1.264199	98.785744	4.090094
56.096740	0.707627	78.277654	2.107012
72.668786	1.171709	83.517813	3.715255
56.649860	3.926947	97.592900	3.585791
77.822491	4.765968	87.613893	3.296947
91.427754	0.267456	70.634597	2.675294
86.445050	2.116698	66.726090	0.896442
74.036113	0.897185	56.418797	3.324563
64.925065	3.683918	93.233854	2.550885
74.759009	3.414871	83.155199	3.194417
52.348616	2.016841	75.851501	3.349543
64.923855	3.089923	85.340837	1.459513
89.145544	2.956858	52.728991	4.097890
83.013894	4.323812	93.426708	0.495984
99.719051	2.891171	54.287821	3.628058
95.050447	3.772308	63.857235	3.097671
55.651584	0.223680	91.903558	0.486718
94.700043	4.908689	67.067153	0.973823
55.816693	1.743769	87.300402	3.570167
53.943868	1.183985	96.997700	4.724454
85.484516	3.636181	63.447557	3.850244
78.490038	0.508752	60.190037	1.190704
62.077657	4.343131	83.733892	1.726706
50.050700	2.061136	99.483983	1.027628
80.907057	3.584087	70.150300	4.643342
63.112358	3.281891	94.792576	3.433288
61.786705	2.721041	88.936792	4.101371
80.127099	3.649864	85.450434	2.480438
94.305857	1.007071	68.435742	1.748227
55.123008	2.777086	79.117258	4.211808
58.402537	4.428850	68.621531	3.478879
80.420008	4.247248	52.594780	4.322581
62.559656	2.909035	85.902027	0.897531
57.136013	4.346988	67.790995	3.440804
84.931990	0.303392	69.241034	2.923492
53.863907	4.285694	78.495024	0.640846
69.569549	2.613239	90.999357	4.601616
73.681098	4.019181	69.336334	4.640318
72.448182	0.612958	64.362142	1.615203
92.325934	2.090309	89.028664	3.201945
87.456849	0.913111	73.481532	0.732271
88.971588	1.756632	91.003356	3.971692
95.779423	4.702513	89.546872	0.124335
74.193316	4.092219	93.264673	0.695448
88.811349	3.547622	64.300504	4.136029
84.543397	3.557704	88.173079	1.061971
72.228952	2.831440	99.300518	2.885976
81.496959	1.918946	51.931316	0.419836
